,hostname,planet_letter,ra,dec,parallax,parallax_error,distance,distance_error,dist_error_pct
16,HAT-P-2,b,245.151489,41.048084000000003,7.761780933195265,0.39004087617464317,128.8364112059954,6.4742186287517676,5.025146670998307
17,HAT-P-21,b,171.27495500000001,41.027954000000001,3.727112940842912,0.59405466579177413,268.30418500112398,42.764293833105711,15.938735295137704
18,HAT-P-22,b,155.68171899999999,50.128345000000003,11.890545626403862,0.47632690981357062,84.100429990312961,3.3690041811305607,4.005929793127831
19,HAT-P-23,b,306.12385399999999,16.762152,3.2913195294548503,0.75192386046094761,303.82951003412074,69.411874496626027,22.845665810681428
20,HAT-P-24,b,108.825058,14.262599,2.4824035119235717,0.49133793584776814,402.83539529200766,79.732529646569645,19.792831160919476
21,HAT-P-29,b,33.131141999999997,51.778759000000001,3.038247538009804,0.42864595892213525,329.13710535088507,46.435745730054045,14.108329013998597
22,HAT-P-3,b,206.094121,48.028666999999999,7.2586270023033563,0.5619237308363767,137.76710108987186,10.665185496701694,7.7414603430933049
23,HAT-P-30,b,123.949894,5.8367190000000004,4.8981029304358028,0.55559003328076395,204.16067489848081,23.157871072214874,11.342963616147017
24,HAT-P-31,b,271.53770500000002,26.426662,3.076437743321037,0.37796342308386266,325.05127144893646,39.934983732833899,12.285749123460185
25,HAT-P-32,b,31.042847999999999,46.687835999999997,3.7866687509188734,0.41838910080126818,264.08436168527811,29.178686040168913,11.049001862118038
26,HAT-P-33,b,113.184212,33.835051999999997,2.3968925130802021,0.69964018962540808,417.206860358923,121.78046587472109,29.189468689453808
27,HAT-P-34,b,303.19534199999998,18.104868,3.5414101850145481,0.66160540632569065,282.37339019114273,52.752929424414113,18.681976155297377
28,HAT-P-35,b,123.250764,4.7870229999999996,0.72415787424997413,1.038039110494027,1380.9143496999482,1979.4621507300733,143.3443103230972
29,HAT-P-36,b,188.266255,44.915351999999999,3.4683682851185793,0.41400005458701838,288.32001615590002,34.415175268214547,11.936450242707263
30,HAT-P-40,b,335.51286099999999,45.457377999999999,2.3114178905434675,0.38871579486019364,432.63487926230289,72.757077664198945,16.817201097668999
31,HAT-P-41,b,297.32265100000001,4.6724209999999999,2.4815118776552874,0.67139281582934862,402.98013844079304,109.0294881549016,27.055796987106479
32,HAT-P-49,b,305.44139699999999,26.692651999999999,2.7289773587822381,0.41920072928977081,366.43763158454118,56.288822589573407,15.3610922399456
33,HAT-P-5,b,274.40547600000002,36.621409999999997,3.2202127706625414,0.38357390646247325,310.53848649704457,36.989624244024171,11.911446037261538
34,HAT-P-56,b,100.848038,27.252293000000002,3.1300247936778476,0.38009123339681428,319.48628714374433,38.796477644238408,12.143393693383455
35,HAT-P-57,b,274.74342100000001,10.597294,3.1852364606669776,0.71676540317771731,313.94843439365985,70.646992439633436,22.502737615518477
36,HAT-P-6,b,354.77422200000001,42.465972999999998,3.5885837146275148,0.46432697656903449,278.66146633945732,36.056017203746443,12.939003615169401
37,HAT-P-7,b,292.24731000000003,47.969512999999999,2.9901993959014006,0.51324305400588943,334.42585847976483,57.40143924179818,17.164174894469586
38,HAT-P-8,b,343.041067,35.447108999999998,4.5607053906322861,0.51684215187785232,219.26432741172133,24.848140167592121,11.332504680952402
39,HATS-3,b,312.45744000000002,-24.428792999999999,3.1571641706338576,0.67949691869120032,316.73994317477383,68.169979063988507,21.522381541368471
40,HD 100546,b,173.35600299999999,-70.194785999999993,9.1576389329031294,0.43962769192091439,109.19845249707643,5.2422533782303624,4.8006663632625317
41,HD 100655,b,173.76563999999999,20.441545000000001,7.3563198374360041,0.67157453276756063,135.93753698840578,12.410035167853833,9.1292187888561589
42,HD 100777,b,173.964676,-4.7556969999999996,20.257761857823319,0.40276283850510758,49.363794826811599,0.98144613720751284,1.9881902123830384
43,HD 10180,c,24.473234000000001,-60.511527999999998,25.731651538997074,0.37339574526533209,38.862643483434034,0.56394148290426227,1.4511145726477752
44,HD 10180,d,24.473234000000001,-60.511527999999998,25.731651538997074,0.37339574526533209,38.862643483434034,0.56394148290426227,1.4511145726477752
45,HD 10180,e,24.473234000000001,-60.511527999999998,25.731651538997074,0.37339574526533209,38.862643483434034,0.56394148290426227,1.4511145726477752
46,HD 10180,f,24.473234000000001,-60.511527999999998,25.731651538997074,0.37339574526533209,38.862643483434034,0.56394148290426227,1.4511145726477752
47,HD 10180,g,24.473234000000001,-60.511527999999998,25.731651538997074,0.37339574526533209,38.862643483434034,0.56394148290426227,1.4511145726477752
48,HD 10180,h,24.473234000000001,-60.511527999999998,25.731651538997074,0.37339574526533209,38.862643483434034,0.56394148290426227,1.4511145726477752
49,HD 102117,b,176.210251,-58.703709000000003,25.317275857693904,0.39596295299206136,39.498720384487996,0.61776117030761035,1.5640029962849595
50,HD 102272,b,176.59806800000001,14.123986,2.8138701710276335,0.39518754372147752,355.38242321776954,49.910869506082022,14.044270691321692
51,HD 102329,b,176.69435100000001,3.4742929999999999,4.3608635761608667,0.42464075188330597,229.31237873769047,22.329380230015765,9.7375380923322297
52,HD 102956,b,177.843796,57.640735999999997,8.1332012794665829,0.38339714603646768,122.95281595017714,5.7959660793660657,4.7139758732444994
53,HD 103197,b,178.22074900000001,-50.292824000000003,17.736005912693361,0.38506955106597512,56.382480075985811,1.2241299646448482,2.1711176290846144
54,HD 103720,b,179.17160000000001,-2.778953,21.774135356156975,0.39324646564171933,45.926048664762916,0.82943621057268768,1.8060256318307619
55,HD 103774,b,179.231628,-12.107908999999999,17.712725536509513,0.511952704779152,56.456585291676177,1.631770417437642,2.8903101542668508
56,HD 10442,b,25.471457000000001,2.7043759999999999,7.7132103873403768,0.41535672011158642,129.64770177166321,6.9815344679650817,5.3850044177883136
57,HD 106906,b,184.47163399999999,-55.975524999999998,9.727579219038029,0.3837584268418765,102.80049922830555,4.0555370430913218,3.9450557862414075
58,HD 107148,b,184.80621300000001,-3.3197890000000001,19.829518885000336,0.96321099506923435,50.429866997753081,2.4496107370944951,4.8574602372114892
59,HD 108863,b,187.58296200000001,21.948243999999999,5.8502107409754887,0.42711548156158419,170.93401319646406,12.479646733117203,7.3008563361661931
60,HD 111232,b,192.21563699999999,-68.425147999999993,34.938747048134154,0.37014102900753315,28.621518642964713,0.30321632162911255,1.0593998362265253
61,HD 11506,b,28.210557999999999,-19.506975000000001,19.898205075806249,0.41444393483675768,50.255789212659991,1.0467379821583005,2.0828207029621488
62,HD 11506,c,28.210557999999999,-19.506975000000001,19.898205075806249,0.41444393483675768,50.255789212659991,1.0467379821583005,2.0828207029621488
63,HD 116029,b,200.16476399999999,24.648699000000001,8.1715408059748214,0.41625514628787247,122.37594154444234,6.2337834025686112,5.0939615449697975
64,HD 11755,b,29.708696,73.152382000000003,4.5801162058342291,0.52702541560322902,218.33507165739226,25.123408819719948,11.506813188099795
65,HD 117618,b,203.10647599999999,-47.271362000000003,26.199024138708012,0.38256493741617942,38.169360610746565,0.55735889153564266,1.4602259053265843
66,HD 118203,b,203.51057399999999,53.728530999999997,10.980599560635223,0.39775013931451653,91.069708395973095,3.2988170638412031,3.6222989201830686
67,HD 12484,b,30.611374000000001,2.8158590000000001,20.527307192448927,0.97864387457658852,48.715595797575197,2.3225267190030427,4.7675219423645965
68,HD 125612,b,215.22297699999999,-17.481521999999998,17.523637699920798,0.42296590198713829,57.065776930809278,1.3773896850335856,2.4136877812136572
69,HD 125612,c,215.22297699999999,-17.481521999999998,17.523637699920798,0.42296590198713829,57.065776930809278,1.3773896850335856,2.4136877812136572
70,HD 125612,d,215.22297699999999,-17.481521999999998,17.523637699920798,0.42296590198713829,57.065776930809278,1.3773896850335856,2.4136877812136572
71,HD 12648,b,34.748652999999997,85.736153000000002,5.3795227400085706,0.37672912531797526,185.89009626500936,13.017923105029874,7.0030213371191179
72,HD 131496,b,223.345947,18.235401,7.2548889829081284,0.39153086226451617,137.8380844084466,7.4388269990721758,5.3967864041328264
73,HD 131664,b,225.02531400000001,-73.535338999999993,19.13036141066927,0.39725097840965584,52.272927757772834,1.0854720018269661,2.0765471696112514
74,HD 13189,b,32.417380999999999,32.316437000000001,2.097068137046457,0.37697935723761689,476.85622719365489,85.722037756676201,17.976495402221904
75,HD 132563,b,224.58966100000001,44.043148000000002,9.3023704090652295,0.44890841186302993,107.49948196273635,5.1876478361862679,4.8257421723990408
76,HD 137388 A,b,233.91636700000001,-80.204589999999996,24.789080085084191,0.3736296469529426,40.340343270814188,0.60802370085947577,1.5072348214234819
77,HD 13908,b,34.560665,65.594359999999995,12.504906257584624,0.4215643784244581,79.968612271161021,2.6958953254936349,3.3711918325558492
78,HD 13908,c,34.560665,65.594359999999995,12.504906257584624,0.4215643784244581,79.968612271161021,2.6958953254936349,3.3711918325558492
79,HD 14067,b,34.293498999999997,23.767831999999999,7.4051580357951181,0.48915991872149095,135.04100725010744,8.9203562991128109,6.6056648130530835
80,HD 141399,b,236.72422800000001,46.986263000000001,26.751647478539528,0.37032154245953436,37.38087535738542,0.51746134259355547,1.3842943420834566
81,HD 141399,c,236.72422800000001,46.986263000000001,26.751647478539528,0.37032154245953436,37.38087535738542,0.51746134259355547,1.3842943420834566
82,HD 141399,d,236.72422800000001,46.986263000000001,26.751647478539528,0.37032154245953436,37.38087535738542,0.51746134259355547,1.3842943420834566
83,HD 141399,e,236.72422800000001,46.986263000000001,26.751647478539528,0.37032154245953436,37.38087535738542,0.51746134259355547,1.3842943420834566
84,HD 141937,b,238.07311999999999,-18.436066,30.619694963329074,0.46170473526780414,32.65871855345474,0.49245052969884784,1.5078685003908547
85,HD 142245,b,238.234497,15.430707999999999,10.01662454692657,0.39836488096180883,99.834030447595538,3.9704364947368278,3.9770371655193997
86,HD 143105,b,238.40232800000001,68.720116000000004,21.298042532844853,0.36680788984402068,46.952671751774666,0.80864757506458695,1.7222610447807425
87,HD 145377,b,242.90185500000001,-27.078173,18.946536118335413,0.39125938657937093,52.780096253702808,1.0899463603713451,2.0650708083823917
